psu,a7,a8,relprac,floodrisk,pop1011_UNOSAT,dem_mean,dem_std,neigh_Rivers,centdist_MRiver,flood_exp,violent_vignette,effective,approve,vv_pop1011_UNOSAT,male,headh,age,read,math,educ,sunni,knowfullpca,simpleknow,vv_flood_exp
905,Dera Bughti,Phelawagh,.69999999,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.5,.5,0,1,0,.38999999,0,1,.16666667,1,1.7921207,.5,0
905,Dera Bughti,Phelawagh,.83333331,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.5,.5,0,1,0,.5,0,1,.16666667,1,1.4081715,.40000001,0
99,Dera Bughti,Dera Bughti,.33333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,1,1,.30000001,1,1,.83333331,1,2.7387638,.89999998,0
346,Dera Bughti,Dera Bughti,.43333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.38999999,1,1,.33333334,1,2.2428713,.80000001,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.46000001,0,0,,,1.4355742,.5,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.25999999,0,0,,1,.7227577,.30000001,0
905,Dera Bughti,Phelawagh,.63333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,.5,0,1,0,.27000001,0,1,.16666667,1,1.7921207,.5,0
905,Dera Bughti,Phelawagh,.86666667,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.5,0,1,1,.28,1,,.5,1,2.7062271,.89999998,0
99,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,1,0,.23999999,1,1,.66666669,1,2.4313924,.80000001,0
438,Dera Bughti,Phelawagh,.36666667,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,1,1,.41999999,1,1,.33333334,1,2.1196299,.69999999,0
438,Dera Bughti,Phelawagh,.33333334,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,1,1,.57999998,0,0,0,1,1.8195233,.60000002,0
278,Dera Bughti,Phelawagh,.26666668,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.40000001,0,0,0,1,.65406334,.2,0
145,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,.75,0,1,1,.5,0,0,0,1,1.3678237,.5,0
145,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,1,0,.25,1,1,.5,1,2.0474434,.69999999,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.36000001,0,0,0,1,1.056061,.40000001,0
145,Dera Bughti,Dera Bughti,.53333336,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,1,1,.38999999,1,1,,1,3.0063336,1,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,0,.38999999,1,0,0,1,1.8195233,.60000002,0
346,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,.75,0,1,1,.44999999,0,0,0,1,1.3678237,.5,0
438,Dera Bughti,Phelawagh,.36666667,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,1,1,.28,1,1,.16666667,1,1.8195233,.60000002,0
905,Dera Bughti,Phelawagh,.53333336,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.5,.5,0,1,0,.36000001,0,1,.16666667,1,1.7921207,.5,0
596,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,0,.2,1,1,.5,1,1.8195233,.60000002,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,0,.36000001,0,0,.33333334,1,1.4355742,.5,0
346,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.44999999,0,0,0,1,1.3678237,.5,0
99,Dera Bughti,Dera Bughti,.33333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,1,1,.36000001,1,1,.83333331,1,2.4313924,.80000001,0
278,Dera Bughti,Phelawagh,.5,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,0,1,.41999999,0,0,0,1,.65406334,.2,0
346,Dera Bughti,Dera Bughti,.23333333,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,1,1,.51999998,0,0,0,1,1.6679302,.60000002,0
346,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.33000001,0,0,0,1,1.056061,.40000001,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.34,0,0,,1,1.056061,.40000001,0
905,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.5,.5,0,1,0,.34,0,1,.16666667,1,1.7921207,.5,0
278,Dera Bughti,Phelawagh,.26666668,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,0,0,.40000001,0,0,0,1,.7178396,.30000001,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.5,.5,0,0,0,.34999999,0,0,.16666667,1,1.056061,.40000001,0
523,Dera Bughti,Phelawagh,.53333336,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,1,.58999997,0,0,0,1,1.8195233,.60000002,0
99,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.44999999,1,1,.83333331,1,2.4313924,.80000001,0
99,Dera Bughti,Dera Bughti,.033333335,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,1,1,.38,1,1,.33333334,1,2.4313924,.80000001,0
438,Dera Bughti,Phelawagh,.30000001,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,1,1,.34,0,0,0,1,.68146592,.30000001,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.28999999,0,0,0,1,1.4355742,.5,0
596,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.40000001,0,0,0,1,.34324452,.2,0
278,Dera Bughti,Phelawagh,.033333335,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,0,0,.34999999,0,0,0,1,1.3561676,.5,0
1057,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,.75,0,0,0,.41999999,0,1,.16666667,,1.7921207,.5,.333
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,1,.75,0,0,0,.40000001,0,0,0,1,.68146592,.30000001,0
905,Dera Bughti,Phelawagh,.69999999,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,1,1,.63999999,1,,.16666667,0,2.4386573,.80000001,0
367,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,0,0,.2,1,1,.5,1,2.6407096,.80000001,0
346,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,1,0,1,1,.5,0,0,0,1,1.4355742,.5,0
523,Dera Bughti,Phelawagh,.53333336,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,1,.38,1,1,.33333334,1,1.8195233,.60000002,0
367,Dera Bughti,Dera Bughti,.60000002,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.25,1,1,.33333334,1,1.7057335,.5,0
78,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,1,0,0,0,.34,,1,0,1,1.7921207,.5,0
596,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,0,.25,0,0,0,1,.7178396,.30000001,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.5,.5,0,0,0,.30000001,0,0,.33333334,1,1.056061,.40000001,0
278,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.46000001,0,0,0,1,1.7921207,.5,0
596,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.5,.5,0,1,1,.34999999,1,1,.66666669,1,2.4313924,.80000001,0
770,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,1,.25,0,1,0,1,.36562398,.2,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.30000001,0,0,0,1,1.056061,.40000001,0
278,Dera Bughti,Phelawagh,.33333334,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.34999999,0,0,0,1,.65406334,.2,0
1057,Dera Bughti,Phelawagh,0,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.40000001,0,1,.5,,2.7113614,.80000001,.333
367,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,,,,,0,0,.40000001,1,,,,.34324452,.2,
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,0,.38,0,0,.33333334,1,1.8195233,.60000002,0
99,Dera Bughti,Dera Bughti,.5,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,0,0,0,1,0,.2,1,1,.66666669,1,2.4313924,.80000001,0
346,Dera Bughti,Dera Bughti,.26666668,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.30000001,0,0,0,1,1.6679302,.60000002,0
596,Dera Bughti,Dera Bughti,.69999999,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.54000002,0,0,0,1,1.7075799,.60000002,0
1057,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.22,0,0,,1,1.8195233,.60000002,.333
596,Dera Bughti,Dera Bughti,.66666669,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.5,.5,0,1,1,.47999999,0,0,0,1,2.7387638,.89999998,0
278,Dera Bughti,Phelawagh,.26666668,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.37,0,0,0,1,.68146592,.30000001,0
78,Dera Bughti,Dera Bughti,.26666668,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,.75,0,0,0,.5,0,1,.16666667,1,1.025211,.40000001,0
523,Dera Bughti,Phelawagh,.53333336,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,0,.43000001,1,1,.33333334,1,1.8195233,.60000002,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.38999999,0,0,0,1,1.4355742,.5,0
367,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,1,0,1,1,0,0,0,.38,1,1,.33333334,1,2.0547082,.69999999,0
278,Dera Bughti,Phelawagh,.33333334,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.41,0,0,0,1,1.056061,.40000001,0
523,Dera Bughti,Phelawagh,.2,.015444015,0,.79965383,.14617693,0,1.0208167,.66600001,0,.75,.75,0,1,1,.30000001,0,0,0,1,1.8195233,.60000002,0
523,Dera Bughti,Phelawagh,.2,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,1,.36000001,0,1,0,1,1.8195233,.60000002,0
1057,Dera Bughti,Phelawagh,.33333334,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.38,0,0,.33333334,1,2.0994921,.60000002,.333
346,Dera Bughti,Dera Bughti,.43333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.47999999,0,0,0,1,2.2428713,.80000001,0
596,Dera Bughti,Dera Bughti,.5,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.40000001,0,0,0,1,1.6679302,.60000002,0
523,Dera Bughti,Phelawagh,.60000002,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,0,.2,1,1,.5,1,2.4313924,.80000001,0
145,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.51999998,0,0,0,1,1.3678237,.5,0
367,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.30000001,0,1,,1,1.4813019,.5,0
145,Dera Bughti,Dera Bughti,.43333334,.04021772,0,.47987771,.20016709,0,1.0293598,1,1,.5,.5,0,1,1,.57999998,0,0,0,1,1.7473369,.60000002,1
346,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,0,.2,1,1,.5,1,2.4313924,.80000001,0
145,Dera Bughti,Dera Bughti,.5,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,1,1,.44999999,0,0,0,1,1.3678237,.5,0
346,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.5,.5,0,1,1,.54000002,0,0,0,1,2.1196299,.69999999,0
78,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,0,0,.25999999,1,1,.33333334,1,1.9753016,.69999999,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.31999999,0,0,0,1,1.0973527,.40000001,0
78,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,1,0,0,0,.30000001,0,0,0,,1.3634324,.5,0
523,Dera Bughti,Phelawagh,.43333334,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.5,.5,0,1,1,.55000001,0,0,0,1,2.0474434,.69999999,0
278,Dera Bughti,Phelawagh,.26666668,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.38,0,0,0,1,.65406334,.2,0
99,Dera Bughti,Dera Bughti,.2,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,0,0,0,1,1,.47999999,1,1,.5,1,2.4313924,.80000001,0
1057,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,.66600001,1,1,1,0,0,0,.25,0,1,0,1,.64335108,.30000001,.66600001
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,1,1,0,0,0,.41,0,0,0,1,1.8195233,.60000002,0
99,Dera Bughti,Dera Bughti,.2,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,0,0,1,1,.40000001,1,1,.5,1,2.0474434,.69999999,0
1057,Dera Bughti,Phelawagh,.36666667,.015444015,0,.79965383,.14617693,0,1.0208167,.66600001,1,1,1,0,0,0,.28,0,1,.5,1,2.7387638,.89999998,.66600001
145,Dera Bughti,Dera Bughti,.56666666,.04021772,0,.47987771,.20016709,0,1.0293598,1,1,.75,.75,0,1,0,.27000001,0,0,0,1,2.4313924,.80000001,1
523,Dera Bughti,Phelawagh,.40000001,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.5,.5,0,1,1,.44,0,0,0,1,1.3561676,.5,0
78,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,0,0,.40000001,,1,.33333334,1,2.5949819,.80000001,0
438,Dera Bughti,Phelawagh,.2,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,0,0,1,1,.47999999,0,0,0,1,1.056061,.40000001,0
438,Dera Bughti,Phelawagh,.30000001,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,1,0,.25,1,1,.16666667,1,2.1196299,.69999999,0
78,Dera Bughti,Dera Bughti,.80000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.5,0,0,1,.37,1,1,0,1,1.4400102,.5,0
346,Dera Bughti,Dera Bughti,.43333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,0,.31999999,1,1,.33333334,1,1.0179461,.40000001,0
78,Dera Bughti,Dera Bughti,.80000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.75,0,0,,.2,1,1,.16666667,1,1.6850953,.5,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.44999999,0,0,0,1,1.4355742,.5,0
596,Dera Bughti,Dera Bughti,.5,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.51999998,0,,0,1,1.056061,.40000001,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,0,.34999999,0,0,.5,1,1.8195233,.60000002,0
596,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.34,0,0,0,1,2.1196299,.69999999,0
905,Dera Bughti,Phelawagh,.69999999,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,1,1,.40000001,1,1,.33333334,0,2.3988557,.80000001,0
99,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.47,1,1,.5,1,2.3988557,.80000001,0
145,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,1,0,1,1,.34999999,0,0,0,1,2.0474434,.69999999,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,1,1,0,0,0,.44999999,0,,.16666667,1,.7227577,.30000001,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.30000001,0,0,0,1,1.4355742,.5,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,0,.44,0,1,.16666667,1,1.1067069,.40000001,0
438,Dera Bughti,Phelawagh,.36666667,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,1,1,.37,1,1,.33333334,1,2.1196299,.69999999,0
1057,Dera Bughti,Phelawagh,.33333334,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.30000001,0,1,.66666669,1,2.1038835,.60000002,.333
278,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,0,0,.30000001,0,0,0,1,1.7921207,.5,0
596,Dera Bughti,Dera Bughti,.40000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.5,.5,0,1,0,.22,1,1,.5,1,2.7387638,.89999998,0
523,Dera Bughti,Phelawagh,.53333336,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,1,.38999999,0,0,0,1,1.7356807,.60000002,0
99,Dera Bughti,Dera Bughti,.33333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.5,1,1,.33333334,1,2.7387638,.89999998,0
145,Dera Bughti,Dera Bughti,.36666667,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,.75,0,1,1,.43000001,0,0,0,1,1.3570063,.5,0
523,Dera Bughti,Phelawagh,.40000001,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.5,.5,0,1,1,.46000001,0,0,0,1,1.3561676,.5,0
78,Dera Bughti,Dera Bughti,.2,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.5,0,0,0,.34,0,,0,,1.056061,.40000001,0
770,Dera Bughti,Phelawagh,.23333333,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,0,0,.44999999,0,0,0,1,1.1290863,.40000001,0
1057,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.34999999,0,0,.5,,1.2025456,.40000001,.333
438,Dera Bughti,Phelawagh,.033333335,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,0,0,1,1,.41999999,0,0,0,1,1.7356807,.60000002,0
78,Dera Bughti,Dera Bughti,.2,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.75,.5,0,0,0,.27000001,,,,,1.3261564,.5,0
278,Dera Bughti,Phelawagh,.5,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.5,.5,0,0,0,.38999999,0,0,0,1,1.4081715,.40000001,0
596,Dera Bughti,Dera Bughti,.30000001,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.38,0,0,0,1,2.0474434,.69999999,0
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.34999999,0,0,0,1,1.056061,.40000001,0
1057,Dera Bughti,Phelawagh,.63333333,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.5,0,0,0,,2.1312859,.69999999,.333
528,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,0,0,.43000001,1,0,0,1,1.4355742,.5,0
1057,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.28999999,0,1,,,.65061587,.30000001,.333
905,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,1,0,.31999999,1,1,.16666667,1,2.371453,.69999999,0
438,Dera Bughti,Phelawagh,.2,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,1,0,.2,0,0,0,1,2.1196299,.69999999,0
78,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,.75,0,0,0,.40000001,1,1,.16666667,1,1.3236307,.5,0
278,Dera Bughti,Phelawagh,.5,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,0,0,.36000001,0,,0,1,1.4355742,.5,0
905,Dera Bughti,Phelawagh,.80000001,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.75,0,1,,.28999999,0,1,,1,2.3944643,.80000001,0
78,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,1,.75,0,0,0,.36000001,0,0,,1,1.056061,.40000001,0
438,Dera Bughti,Phelawagh,.30000001,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,1,1,0,1,1,.5,0,0,0,1,1.7356807,.60000002,0
1057,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,.333,1,1,1,0,0,0,.25999999,0,1,.33333334,1,2.4112549,.69999999,.333
367,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,.333,0,.5,.5,0,0,1,.47999999,0,0,,1,.31584194,.1,0
905,Dera Bughti,Phelawagh,.73333335,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.75,.5,0,1,1,.31999999,1,1,0,1,2.4313924,.80000001,0
99,Dera Bughti,Dera Bughti,.66666669,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,1,1,0,1,1,.54000002,1,1,.33333334,1,2.7387638,.89999998,0
145,Dera Bughti,Dera Bughti,.56666666,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.47999999,1,1,.16666667,1,2.0474434,.69999999,0
596,Dera Bughti,Dera Bughti,,.04021772,0,.47987771,.20016709,0,1.0293598,0,0,.75,.75,0,1,1,.46000001,0,0,0,1,1.056061,.40000001,0
145,Dera Bughti,Dera Bughti,.23333333,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,0,0,0,1,1,.55000001,0,0,0,1,2.4313924,.80000001,0
523,Dera Bughti,Phelawagh,.33333334,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.5,.5,0,1,1,.34999999,0,0,0,1,2.4270012,.80000001,0
145,Dera Bughti,Dera Bughti,.43333334,.04021772,0,.47987771,.20016709,0,1.0293598,0,1,.5,.5,0,1,0,.2,0,0,0,1,1.6679302,.60000002,0
523,Dera Bughti,Phelawagh,,.015444015,0,.79965383,.14617693,0,1.0208167,0,0,.75,.75,0,1,0,.23999999,1,1,.5,1,1.9875039,.60000002,0
905,Dera Bughti,Phelawagh,.83333331,.015444015,0,.79965383,.14617693,0,1.0208167,0,1,.5,.5,0,1,0,.30000001,0,1,.16666667,1,1.7921207,.5,0
1058,Gawadar,Pasni,,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,.75,1,0,1,1,.55000001,0,0,0,1,.64998406,.2,0
757,Gawadar,Pasni,.30000001,.11729008,0,.075549401,.10238419,0,4.5085888,.66600001,0,.75,1,0,0,0,.44999999,0,1,0,1,1.6353934,.60000002,0
310,Gawadar,Pasni,.43333334,.11729008,0,.075549401,.10238419,0,4.5085888,.66600001,0,1,.75,0,0,0,.40000001,0,0,0,1,1.3369737,.5,0
263,Gawadar,Gawadar,.1,.3375656,0,.04578292,.064417683,0,6.5030327,1,1,1,1,0,1,1,.31999999,1,1,.5,1,2.4313924,.80000001,1
757,Gawadar,Pasni,.43333334,.11729008,0,.075549401,.10238419,0,4.5085888,.333,0,.75,1,0,0,0,.27000001,0,1,0,1,2.4313924,.80000001,0
1058,Gawadar,Pasni,,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,.75,1,0,1,1,.60000002,0,1,0,1,.68146592,.30000001,0
153,Gawadar,Pasni,.33333334,.11729008,0,.075549401,.10238419,0,4.5085888,.333,0,.75,.25,0,1,0,.2,0,1,0,1,1.3678237,.5,0
164,Gawadar,Gawadar,.13333334,.3375656,0,.04578292,.064417683,0,6.5030327,1,1,.75,.75,0,1,0,.25,0,0,0,1,3.0063336,1,1
539,Gawadar,Pasni,.06666667,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,1,.75,0,1,0,.23,1,0,.66666669,1,1.056061,.40000001,0
539,Gawadar,Pasni,.06666667,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,1,1,0,1,0,.18000001,1,1,.5,1,1.056061,.40000001,0
1058,Gawadar,Pasni,.26666668,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,.75,1,0,1,1,.41999999,1,1,.16666667,1,1.3678237,.5,0
779,Gawadar,Gawadar,1,.3375656,0,.04578292,.064417683,0,6.5030327,.333,1,0,0,0,1,1,.55000001,1,1,.33333334,1,2.3871996,.80000001,.333
794,Gawadar,Pasni,.46666667,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,0,.25,0,0,0,.25,0,1,0,1,.027402576,.1,0
164,Gawadar,Gawadar,.06666667,.3375656,0,.04578292,.064417683,0,6.5030327,1,1,1,1,0,1,1,.31999999,0,0,0,1,2.4313924,.80000001,1
539,Gawadar,Pasni,.033333335,.11729008,0,.075549401,.10238419,0,4.5085888,0,1,1,1,0,1,0,.25,1,1,.5,1,1.8195233,.60000002,0
153,Gawadar,Pasni,.16666667,.11729008,0,.075549401,.10238419,0,4.5085888,.333,0,.75,.75,0,1,1,.40000001,0,1,0,1,1.3678237,.5,0
