from_month,from_year,to_month,to_year,province,district,f_sub_borrowers_tot,f_sub_disbursed,f_sub_recovered,f_sub_borrowers_out,f_sub_outstanding,f_eco_borrowers_tot,f_eco_disbursed,f_eco_recovered,f_eco_borrowers_out,f_eco_outstanding,f_abv_borrowers_tot,f_abv_disbursed,f_abv_rabvvered,f_abv_borrowers_out,f_abv_outstanding,nf_sf_borrowers_tot,nf_sf_disbursed,nf_sf_recovered,nf_sf_borrowers_out,nf_sf_outstanding,nf_lf_borrowers_tot,nf_lf_disbursed,nf_lf_recovered,nf_lf_borrowers_out,nf_lf_outstanding,,,,,
7,2011,6,2012,Balochistan,Harnai,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Jaffarabad,1941.000,79096.000,1160066.000,0.000,1930319.000,127.000,8048.000,150915.000,0.000,750483.000,5.000,250019.000,240244.000,0.000,810503.000,137.000,8051.000,80013.000,0.000,220822.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Jhal Magsi,0.000,0.000,109.000,0.000,501.000,0.000,0.000,0.000,0.000,0.000,1.000,5.000,0.000,0.000,6.000,1.000,63.000,537.000,0.000,20294.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Kalat,4.000,7.000,5.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.000,0.000,355.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Kech (Turbat),8.000,1004.000,10046.000,0.000,2092.000,1.000,20745.000,30145.000,0.000,101.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Kharan,0.000,0.000,1.000,0.000,4.000,0.000,0.000,0.000,0.000,4.000,1.000,3.000,5.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Khuzdar,0.000,0.000,1.000,0.000,40719.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Kohlu,1.000,2.000,6.000,0.000,1606.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,472.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Lasbela,90.000,1803.000,16.000,0.000,3001.000,6.000,203.000,308.000,0.000,405.000,0.000,0.000,5.000,0.000,105.000,3.000,204.000,494.000,0.000,10065.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Lehri,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Loralai,48.000,1308.000,1003.000,0.000,310226.000,3.000,7.000,4.000,0.000,20618.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,52.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Mastung,1.000,2.000,3.000,0.000,106.000,1.000,3.000,0.000,0.000,3.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Musa Khael,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Nasirabad,2339.000,550877.000,820807.000,0.000,1020096.000,61.000,70268.000,80447.000,0.000,250458.000,144.000,100613.000,120026.000,0.000,470052.000,9.000,10535.000,10196.000,0.000,10837.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Nushki,0.000,0.000,3.000,0.000,6.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Panjgur,4.000,1.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Pishin,13.000,30729.000,50918.000,0.000,240796.000,0.000,0.000,444.000,0.000,10078.000,0.000,0.000,1.000,0.000,3.000,0.000,0.000,127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Qilla Abdullah,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Qilla Saifullah,27.000,705.000,608.000,0.000,1302.000,1.000,1084.000,584.000,0.000,50857.000,0.000,0.000,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Quetta,24.000,80546.000,130199.000,0.000,330234.000,5.000,1056.000,30117.000,0.000,90757.000,2.000,423.000,702.000,0.000,10645.000,0.000,0.000,390589.000,0.000,230456.000,0.000,0.000,183.000,0.000,746.000,,,,,
7,2011,6,2012,Balochistan,Sherani,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Sibbi,13.000,9.000,20701.000,0.000,2031.000,0.000,0.000,2.000,0.000,102.000,6.000,7.000,1.000,0.000,2.000,6.000,366.000,10656.000,0.000,2044.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Sohbatpur,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Washuk,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Zhob,16.000,209.000,207.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,435.000,248.000,0.000,409.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,Ziarat,17.000,504.000,501.000,0.000,1408.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Balochistan,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Azad Kashmir,Bagh,264.000,150238.000,160188.000,0.000,180208.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1665.000,350326.000,340021.000,0.000,310552.000,3.000,3.000,15.000,0.000,296.000,,,,,
7,2011,6,2012,Azad Kashmir,Bhimber,23.000,6.000,120024.000,0.000,20061.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,209.000,120285.000,110628.000,0.000,130412.000,14.000,1008.000,838.000,0.000,20944.000,,,,,
7,2011,6,2012,Azad Kashmir,Hattian,1.000,1.000,9.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.000,120014.000,110081.000,0.000,150668.000,5.000,678.000,399.000,0.000,434.000,,,,,
7,2011,6,2012,Azad Kashmir,Haveli,5.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.000,30964.000,40936.000,0.000,3081.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Azad Kashmir,Kotli,49.000,70162.000,24061.000,0.000,180492.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1296.000,320913.000,420732.000,0.000,500695.000,31.000,40645.000,653.000,0.000,40744.000,,,,,
7,2011,6,2012,Azad Kashmir,Mirpur,50.000,801.000,130765.000,0.000,140882.000,0.000,0.000,22.000,0.000,291.000,0.000,0.000,0.000,0.000,0.000,6110.000,1070842.000,1770392.000,0.000,1370455.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Azad Kashmir,Muzaffarabad,887.000,890333.000,660446.000,0.000,870824.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4043.000,1120787.000,1270661.000,0.000,1150031.000,8.000,10248.000,995.000,0.000,10376.000,,,,,
7,2011,6,2012,Azad Kashmir,Neelum (Ath Muqam),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Azad Kashmir,Poonch (Rawla Kot),711.000,560444.000,43098.000,0.000,660098.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2297.000,550587.000,610942.000,0.000,510537.000,14.000,1005.000,441.000,0.000,10538.000,,,,,
7,2011,6,2012,Azad Kashmir,Sudhnoti,178.000,130243.000,110385.000,0.000,160481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,314.000,120059.000,100331.000,0.000,140243.000,12.000,10188.000,47.000,0.000,10395.000,,,,,
7,2011,6,2012,Azad Kashmir,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Astore,51.000,3023.000,30155.000,0.000,90627.000,1.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,6004.000,10817.000,0.000,70679.000,2.000,43.000,441.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Diamir,9.000,1.000,107.000,0.000,10217.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,35.000,514.000,0.000,10234.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Ghanche,284.000,210094.000,110345.000,0.000,350902.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,295.000,120923.000,20415.000,0.000,170392.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Gilgit,184.000,590469.000,680886.000,0.000,490405.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.000,200615.000,130897.000,0.000,530832.000,25.000,60615.000,128.000,0.000,6074.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Gizer,217.000,180032.000,170878.000,0.000,300647.000,20.000,409.000,505.000,0.000,609.000,4.000,7.000,7.000,0.000,4.000,356.000,120361.000,110981.000,0.000,370511.000,0.000,0.000,7.000,0.000,26.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Hunza Nagar,272.000,180148.000,200575.000,0.000,660032.000,2.000,6.000,7.000,0.000,109.000,3.000,6.000,4.000,0.000,4.000,90.000,60103.000,50526.000,0.000,380125.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Kharmang,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,Skardu,690.000,400782.000,370286.000,0.000,800001.000,7.000,20782.000,30353.000,0.000,1044.000,0.000,16.000,113.000,0.000,45.000,307.000,150598.000,150167.000,0.000,290558.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,6,2012,Gilgit Baltistan,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,12,2011,Punjab,Attock,1831.000,1540925.000,1580628.000,0.000,4880502.000,65.000,230983.000,19021.000,0.000,770714.000,8.000,290607.000,230688.000,0.000,29012.000,1057.000,350736.000,350358.000,0.000,1600342.000,91.000,100388.000,40661.000,0.000,21088.000,,,,,
7,2011,12,2011,Punjab,Bahawalnagar,45998.000,17240941.000,12480693.000,0.000,41870814.000,2690.000,972051.000,10150273.000,0.000,17490015.000,731.000,7930584.000,8370366.000,0.000,7730687.000,3950.000,2820709.000,2030519.000,0.000,9480034.000,7.000,2730602.000,760905.000,0.000,2170396.000,,,,,
7,2011,12,2011,Punjab,Bahawalpur,43802.000,2042098.000,16520778.000,0.000,41650966.000,1765.000,7410034.000,8300871.000,0.000,13700185.000,491.000,8050849.000,6430214.000,0.000,8060556.000,8380.000,2550727.000,2060674.000,0.000,11060806.000,13.000,410318.000,41062.000,0.000,60084.000,,,,,
7,2011,12,2011,Punjab,Bhakkar,8533.000,4050599.000,3650035.000,0.000,13860472.000,990.000,1790463.000,2060669.000,0.000,9490868.000,52.000,110679.000,260315.000,0.000,133064.000,1810.000,2130127.000,1280608.000,0.000,537047.000,28.000,3039.000,10904.000,0.000,16037.000,,,,,
7,2011,12,2011,Punjab,Chakwal,2078.000,1290409.000,1710606.000,0.000,3390941.000,94.000,580153.000,680379.000,0.000,810636.000,12.000,1004.000,20437.000,0.000,1803.000,1236.000,5480532.000,5250782.000,0.000,2430071.000,25.000,1570888.000,1600632.000,0.000,560964.000,,,,,
7,2011,12,2011,Punjab,Chiniot,4842.000,926024.000,8510144.000,0.000,19680906.000,349.000,1400372.000,1710202.000,0.000,4730835.000,49.000,340233.000,330516.000,0.000,1370148.000,240.000,430268.000,580885.000,0.000,2500818.000,8.000,140834.000,70188.000,0.000,26078.000,,,,,
7,2011,12,2011,Punjab,D.G.Khan,7119.000,370058.000,3270307.000,0.000,10990973.000,857.000,2170439.000,2140865.000,0.000,6610359.000,285.000,3150326.000,1860621.000,0.000,4830544.000,3965.000,269057.000,1680755.000,0.000,5370518.000,21.000,150463.000,200325.000,0.000,360047.000,,,,,
7,2011,12,2011,Punjab,Faisalabad,9345.000,15440436.000,16820726.000,0.000,47420387.000,1676.000,4640406.000,4600119.000,0.000,10750512.000,61.000,2020364.000,1420208.000,0.000,2550514.000,2027.000,351031.000,2340046.000,0.000,9030985.000,57.000,3800122.000,3070758.000,0.000,2180938.000,,,,,
7,2011,12,2011,Punjab,Gujranwala,12917.000,19570285.000,21770065.000,0.000,44820046.000,1230.000,6130264.000,6470284.000,0.000,11780406.000,816.000,4540732.000,4300125.000,0.000,2850694.000,2270.000,4270752.000,4770599.000,0.000,13580756.000,144.000,2690797.000,3400803.000,0.000,2990907.000,,,,,
7,2011,12,2011,Punjab,Gujrat,2661.000,1550406.000,1980367.000,0.000,6070997.000,3021.000,5110206.000,5920878.000,0.000,1016026.000,17.000,7077.000,70693.000,0.000,170705.000,430.000,1060557.000,1230193.000,0.000,2940713.000,24.000,540173.000,400461.000,0.000,680684.000,,,,,
7,2011,12,2011,Punjab,Hafizabad,7455.000,15910107.000,17630543.000,0.000,27040361.000,1164.000,6720814.000,5940623.000,0.000,1232006.000,214.000,295083.000,2710553.000,0.000,1190903.000,1587.000,1840741.000,2220317.000,0.000,6160402.000,21.000,100247.000,150545.000,0.000,80098.000,,,,,
7,2011,12,2011,Punjab,Islamabad,15326.000,6810946.000,14630581.000,0.000,40063.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,70289.000,30726.000,0.000,270314.000,0.000,0.000,7052.000,0.000,900401.000,,,,,
7,2011,12,2011,Punjab,Jehlum,1041.000,92084.000,760401.000,0.000,1500353.000,32.000,230105.000,270185.000,0.000,520878.000,6.000,410674.000,10971.000,0.000,1140899.000,659.000,1970723.000,2090689.000,0.000,970401.000,4.000,100589.000,80521.000,0.000,90761.000,,,,,
7,2011,12,2011,Punjab,Jhang,14169.000,22700716.000,20900185.000,0.000,51090112.000,1358.000,4460442.000,4370848.000,0.000,13210813.000,587.000,2170175.000,3010545.000,0.000,7630135.000,3545.000,3720769.000,2820469.000,0.000,12000335.000,94.000,220949.000,101041.000,0.000,1100803.000,,,,,
7,2011,12,2011,Punjab,Kasur,7874.000,10870213.000,1033067.000,0.000,31750769.000,620.000,210017.000,2520707.000,0.000,9940639.000,66.000,102034.000,420764.000,0.000,163065.000,1014.000,207023.000,2300014.000,0.000,5000765.000,32.000,3050078.000,231026.000,0.000,3110988.000,,,,,
7,2011,12,2011,Punjab,Khanewal,20563.000,11530699.000,12040139.000,0.000,25070871.000,1609.000,6010978.000,7500142.000,0.000,10610337.000,469.000,3320548.000,2690527.000,0.000,438004.000,2214.000,1700122.000,159051.000,0.000,6510712.000,110.000,1760844.000,1480245.000,0.000,840346.000,,,,,
7,2011,12,2011,Punjab,Khushab,6021.000,5540423.000,3810899.000,0.000,832015.000,494.000,88046.000,920648.000,0.000,4100281.000,121.000,85063.000,89082.000,0.000,740159.000,1093.000,840411.000,760377.000,0.000,3210097.000,10.000,140955.000,760119.000,0.000,230399.000,,,,,
7,2011,12,2011,Punjab,Lahore,2358.000,6520177.000,8280875.000,0.000,20750704.000,244.000,3070053.000,2330476.000,0.000,6390039.000,48.000,6520274.000,5970621.000,0.000,666066.000,490.000,1108067.000,9460966.000,0.000,14870784.000,98.000,116010602.000,131610128.000,0.000,3470042.000,,,,,
7,2011,12,2011,Punjab,Layyah,8699.000,5380228.000,4590763.000,0.000,17270149.000,493.000,163072.000,1230117.000,0.000,5600268.000,179.000,99044.000,1000969.000,0.000,1930493.000,2824.000,2480089.000,1570763.000,0.000,4940595.000,7.000,40606.000,30572.000,0.000,200437.000,,,,,
7,2011,12,2011,Punjab,Lodhran,31798.000,114807.000,8160046.000,0.000,22540195.000,624.000,3260069.000,281041.000,0.000,5230603.000,158.000,304013.000,2190644.000,0.000,3780544.000,2168.000,1740986.000,1080656.000,0.000,7140419.000,169.000,660458.000,720123.000,0.000,720377.000,,,,,
7,2011,12,2011,Punjab,Mandibahauddin,3736.000,3160454.000,3990664.000,0.000,8680549.000,9002.000,11160935.000,8360012.000,0.000,19170766.000,34.000,120279.000,80954.000,0.000,260649.000,499.000,1020718.000,1200035.000,0.000,3730713.000,24.000,310696.000,240558.000,0.000,380492.000,,,,,
7,2011,12,2011,Punjab,Mianwali,4893.000,5320337.000,4360879.000,0.000,14000309.000,518.000,1040751.000,1150786.000,0.000,488011.000,206.000,780684.000,860159.000,0.000,1850625.000,1275.000,890934.000,1090093.000,0.000,1920769.000,14.000,920131.000,970028.000,0.000,460241.000,,,,,
7,2011,12,2011,Punjab,Multan,29580.000,14180157.000,11590162.000,0.000,27200365.000,1606.000,6970303.000,7170365.000,0.000,9500111.000,845.000,15750232.000,13420133.000,0.000,13800225.000,5433.000,3480849.000,2810155.000,0.000,9520342.000,270.000,37180361.000,39360708.000,0.000,13710952.000,,,,,
7,2011,12,2011,Punjab,Muzaffargarh,7596.000,7050248.000,7550914.000,0.000,30410603.000,1005.000,3100856.000,2960763.000,0.000,10150367.000,174.000,1600201.000,710959.000,0.000,2980764.000,1894.000,3260765.000,241046.000,0.000,13730183.000,189.000,1390274.000,1430981.000,0.000,1230611.000,,,,,
7,2011,12,2011,Punjab,Nankana Sahib,7744.000,9890189.000,8760326.000,0.000,23370835.000,396.000,1670044.000,1740199.000,0.000,4590798.000,24.000,6024.000,130307.000,0.000,150216.000,730.000,1040299.000,83044.000,0.000,64702.000,94.000,110311.000,40162.000,0.000,330673.000,,,,,
7,2011,12,2011,Punjab,Narowal,3730.000,2920403.000,3010028.000,0.000,11700751.000,148.000,580231.000,820332.000,0.000,185051.000,11.000,10369.000,30084.000,0.000,180135.000,2148.000,2660941.000,5380022.000,0.000,5510351.000,84.000,90797.000,210048.000,0.000,51003.000,,,,,
7,2011,12,2011,Punjab,Okara,7206.000,11460583.000,13000344.000,0.000,48800054.000,1192.000,9060865.000,8680513.000,0.000,19400232.000,289.000,6290662.000,5370361.000,0.000,6870972.000,2862.000,2730258.000,1870032.000,0.000,10570855.000,36.000,2710584.000,2740968.000,0.000,2140555.000,,,,,
7,2011,12,2011,Punjab,Pakpattan,19184.000,8740708.000,8240288.000,0.000,23170695.000,949.000,5140099.000,4900658.000,0.000,7840688.000,103.000,1970382.000,185059.000,0.000,1770477.000,1628.000,1410299.000,1020393.000,0.000,5580551.000,9.000,240611.000,80369.000,0.000,690546.000,,,,,
7,2011,12,2011,Punjab,Rahimyar Khan,23528.000,18440975.000,18060841.000,0.000,49350298.000,2086.000,10660211.000,10490921.000,0.000,2468001.000,636.000,12580064.000,10670203.000,0.000,15310612.000,7797.000,3420395.000,1630527.000,0.000,11600757.000,19.000,7670237.000,7640042.000,0.000,3310514.000,,,,,
7,2011,12,2011,Punjab,Rajanpur,9638.000,3830638.000,4280983.000,0.000,15270093.000,528.000,1450335.000,1620775.000,0.000,522018.000,44.000,580243.000,680893.000,0.000,790274.000,1700.000,2060421.000,1400143.000,0.000,3980616.000,4.000,302.000,50348.000,0.000,100529.000,,,,,
7,2011,12,2011,Punjab,Rawalpindi,2559.000,950051.000,930826.000,0.000,2280666.000,7.000,20355.000,30302.000,0.000,790559.000,3.000,120617.000,20928.000,0.000,290262.000,577.000,360528.000,370375.000,0.000,1850332.000,32.000,155100872.000,148240289.000,0.000,27200282.000,,,,,
7,2011,12,2011,Punjab,Sahiwal,17533.000,7200991.000,7340765.000,0.000,19740358.000,1006.000,7930008.000,8270208.000,0.000,892049.000,345.000,7730628.000,7650403.000,0.000,5480332.000,2551.000,2900437.000,2190376.000,0.000,5840113.000,16.000,1290725.000,1080463.000,0.000,1410456.000,,,,,
7,2011,12,2011,Punjab,Sargodha,15361.000,26070762.000,23980029.000,0.000,63020879.000,5557.000,13350555.000,10190481.000,0.000,26650436.000,548.000,4210135.000,3350568.000,0.000,5770524.000,3252.000,5440651.000,4800945.000,0.000,11700098.000,197.000,2750043.000,2780412.000,0.000,1980519.000,,,,,
7,2011,12,2011,Punjab,Sheikhupura,7511.000,14080401.000,15730332.000,0.000,2988071.000,794.000,4490954.000,3900961.000,0.000,8140101.000,164.000,2060545.000,2250744.000,0.000,630134.000,1316.000,1950063.000,1950629.000,0.000,9660621.000,57.000,1040308.000,1160684.000,0.000,620336.000,,,,,
7,2011,12,2011,Punjab,Sialkot,4531.000,4680713.000,522063.000,0.000,2064022.000,310.000,1840776.000,2070683.000,0.000,4220068.000,55.000,590124.000,500102.000,0.000,1000622.000,8593.000,14620719.000,11280574.000,0.000,29420958.000,219.000,3210958.000,1800884.000,0.000,4220665.000,,,,,
7,2011,12,2011,Punjab,Toba Tek Singh,17065.000,16700162.000,14430798.000,0.000,38620551.000,289.000,120036.000,101056.000,0.000,4040428.000,23.000,510402.000,230667.000,0.000,830497.000,3058.000,2060368.000,1940162.000,0.000,9820655.000,98.000,260954.000,360032.000,0.000,1160314.000,,,,,
7,2011,12,2011,Punjab,Vehari,24295.000,15100819.000,14020769.000,0.000,29150183.000,1815.000,8470778.000,8860711.000,0.000,10540348.000,476.000,5230964.000,4270503.000,0.000,6610404.000,3448.000,1090916.000,117066.000,0.000,6470718.000,13.000,5640315.000,5650869.000,0.000,1010494.000,,,,,
7,2011,12,2011,Punjab,MFIs,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2011,12,2011,Sindh,Badin,1100.000,1250029.000,600519.000,0.000,5850762.000,282.000,1700634.000,1570178.000,0.000,5580864.000,117.000,800602.000,430898.000,0.000,1680709.000,156.000,90347.000,70262.000,0.000,460257.000,0.000,0.000,0.000,0.000,50795.000,,,,,
7,2011,12,2011,Sindh,Dadu,2341.000,2460579.000,1520635.000,0.000,5130008.000,163.000,450042.000,480017.000,0.000,1840337.000,8.000,20844.000,40664.000,0.000,190255.000,480.000,110432.000,40819.000,0.000,610952.000,0.000,0.000,273.000,0.000,20229.000,,,,,
7,2011,12,2011,Sindh,Ghotki,5483.000,559062.000,4120734.000,0.000,1469099.000,466.000,1520146.000,1680769.000,0.000,3930704.000,31.000,5230119.000,230985.000,0.000,5540223.000,254.000,9082.000,150525.000,0.000,1460297.000,0.000,0.000,85.000,0.000,448.000,,,,,
7,2011,12,2011,Sindh,Hyderabad,9553.000,2870226.000,6790566.000,0.000,3520695.000,520.000,3230572.000,2610056.000,0.000,4510568.000,396.000,3440227.000,2930015.000,0.000,3660134.000,768.000,370079.000,250569.000,0.000,1200409.000,8.000,1930563.000,2140236.000,0.000,730055.000,,,,,
7,2011,12,2011,Sindh,Jaccobabad,653.000,11607.000,770737.000,0.000,381024.000,215.000,53064.000,590912.000,0.000,2480352.000,6.000,80666.000,100843.000,0.000,270201.000,120.000,90544.000,90207.000,0.000,1610177.000,0.000,0.000,40499.000,0.000,0.000,,,,,
7,2011,12,2011,Sindh,Jamshoro,197.000,410325.000,60902.000,0.000,1060751.000,27.000,180351.000,140346.000,0.000,690876.000,2.000,461.000,50667.000,0.000,90364.000,0.000,0.000,79.000,0.000,1072.000,0.000,0.000,0.000,0.000,152.000,,,,,
7,2011,12,2011,Sindh,Kamber & Shadad kot,1831.000,1980074.000,1460435.000,0.000,546097.000,294.000,97015.000,1070701.000,0.000,4110466.000,15.000,60724.000,70234.000,0.000,310924.000,310.000,150311.000,150306.000,0.000,1050495.000,33.000,30233.000,495.000,0.000,10091.000,,,,,
7,2011,12,2011,Sindh,Karachi,1.000,15.000,382.000,0.000,20531.000,0.000,0.000,44.000,0.000,20207.000,3.000,390583.000,110078.000,0.000,11110058.000,266.000,3910933.000,3490246.000,0.000,5550611.000,21.000,17580187.000,1773099.000,0.000,4480574.000,,,,,
7,2011,12,2011,Sindh,Kashmore - Kandhkot,405.000,660776.000,600216.000,0.000,1700998.000,208.000,560139.000,540155.000,0.000,2010558.000,9.000,30179.000,5071.000,0.000,160062.000,390.000,300419.000,290803.000,0.000,2480864.000,2.000,127.000,201.000,0.000,20333.000,,,,,
7,2011,12,2011,Sindh,Khairpur,8339.000,8180796.000,6300086.000,0.000,20790081.000,1187.000,3750147.000,3640361.000,0.000,7320766.000,29.000,200731.000,110658.000,0.000,350175.000,1508.000,4006.000,120234.000,0.000,980982.000,2.000,2.000,26.000,0.000,636.000,,,,,
7,2011,12,2011,Sindh,Larkana,5372.000,3900383.000,2290795.000,0.000,7660539.000,178.000,520202.000,560468.000,0.000,1660615.000,9.000,120769.000,60711.000,0.000,290845.000,1115.000,260392.000,190073.000,0.000,1710704.000,3.000,10507.000,472.000,0.000,60541.000,,,,,
